source_id,ra,dec,parallax,phot_g_mean_mag,teff_gspphot,radius_gspphot,mass_flame,mh_gspphot,logg_gspphot,distance_gspphot
2033110837908993920,294.79082410061676,31.146965092599388,2.51403420971548,8.253012657165527,,,,,,
2033115442114430976,294.5408439157787,31.101707489498818,1.7539964129120829,9.020153999328613,,,,,,
2033126467260304128,294.49734751465843,31.245206265821622,0.38968955560118695,9.808722496032715,3733.292724609375,174.58689880371094,6.414070129394531,0.5019999742507935,0.7563999891281128,3490.561767578125
2033151416767902464,294.68757605834674,31.359917257891198,8.647313177807339,9.894137382507324,5718.580078125,1.0715999603271484,0.9599276185035706,-0.43869999051094055,4.365200042724609,115.1238021850586
2033134443051227904,294.8324313808488,31.17922676019564,1.7370532951246678,10.119145393371582,9374.5986328125,2.066699981689453,2.2565665245056152,0.11749999970197678,4.1809000968933105,548.496826171875
2033122726379618176,294.67083788871696,31.179938192392843,3.926382255115349,10.179093360900879,6477.85791015625,1.6109999418258667,1.3280549049377441,-0.2379000037908554,4.129300117492676,254.16409301757812
2033151004451026944,294.6945551811943,31.324840343350587,2.7864919379424733,10.641759872436523,6230.484375,2.0171000957489014,1.4003578424453735,-0.3840000033378601,3.9872000217437744,358.78350830078125
2033124577474702336,294.5322568263074,31.157137373048656,0.38324684173722295,10.67177963256836,,,,,,
2033122795099056512,294.71167353254873,31.189845617657433,0.2910872315122706,10.679502487182617,,,,,,
2033173574461603712,294.4840866377494,31.287041822151643,0.6157876572479851,10.923744201660156,4714.1123046875,21.306100845336914,3.301636219024658,0.1476999968290329,2.293600082397461,1886.8184814453125
2033148491852639872,294.77607437425536,31.347513588413282,0.789066129555695,10.940200805664062,,,,,,
2033120527356392704,294.59212525546656,31.093510337315365,0.332349555196481,11.1793794631958,4720.8251953125,4.234000205993652,2.4907190799713135,0.17970000207424164,3.1907999515533447,436.5035095214844
2033124135128884096,294.72021798579686,31.250636924994776,2.700438219186658,11.184003829956055,6355.384765625,1.5252000093460083,1.2648885250091553,-0.10679999738931656,4.152299880981445,368.85418701171875
2033126196713378816,294.52523748110576,31.222412606960088,0.3905762101329394,11.237671852111816,,,,,,
2033151171912180224,294.7215904362776,31.356855057208016,0.36716038911663923,11.32980728149414,,,,,,
2033147465393120896,294.8094178894929,31.30805702350203,1.342266583011555,11.350414276123047,6464.93310546875,2.7026000022888184,1.6749012470245361,-0.16760000586509705,3.7599000930786133,717.0537719726562
2033109463519441408,294.76523283306943,31.08190747807122,1.0479800799466485,11.397401809692383,9142.1357421875,1.892799973487854,2.0882210731506348,-0.49869999289512634,4.127999782562256,915.0942993164062
2033125509518569088,294.57105900662333,31.227498221755443,0.1965408136764949,11.411870002746582,,,,,,
2033120596075847680,294.61807807028447,31.10642167716217,0.29220765586236763,11.48923110961914,,,,,,
2033122034854060416,294.63030483788657,31.184944397732092,0.2318770680679434,11.492530822753906,3471.095458984375,111.14350128173828,,0.1412000060081482,0.5623999834060669,3609.30712890625
2033110425592136960,294.775127158415,31.124622678513642,2.1247133463342913,11.496509552001953,6503.21337890625,1.5384000539779663,1.3199411630630493,-0.19509999454021454,4.14870023727417,452.9537048339844
2033175262415936896,294.5355070909203,31.336026195905383,0.43143433272977444,11.6166353225708,,,,,,
2033121077112195456,294.6298315437424,31.139676990227915,2.433549447905488,11.708941459655762,6392.80908203125,1.291100025177002,1.228014349937439,-0.3564000129699707,4.23390007019043,400.283203125
2033124719244569088,294.55201543808664,31.166634700969375,0.12136154779827818,11.72855281829834,,,,,,
2033126810857688960,294.6049242792227,31.23236552361101,2.2197098469013072,11.735603332519531,6037.13134765625,1.6095999479293823,1.214080810546875,-0.31700000166893005,4.13100004196167,440.7445983886719
2033124100769177984,294.6925327559344,31.24936559398053,0.3549924624326295,11.795485496520996,4656.00146484375,30.21190071105957,4.80074405670166,0.14090000092983246,2.046299934387207,2401.2685546875
2033122279703114752,294.5984251239838,31.200452468820938,0.7506881379230237,11.822051048278809,4616.10986328125,9.053999900817871,1.2116085290908813,0.45190000534057617,2.7535998821258545,1290.794921875
2033127394973236992,294.65293314152655,31.288751584220794,1.8111909954812213,11.837143898010254,6626.53759765625,1.5716999769210815,1.354242205619812,-0.3637000024318695,4.1234002113342285,538.5797729492188
2033121626868109184,294.543923562562,31.14122506580723,0.7569896666958319,11.845909118652344,,,,,,
2033123581042285056,294.6772488314545,31.203091716755626,3.557460621711016,11.854652404785156,5928.90478515625,0.9908999800682068,1.0967334508895874,-0.597000002861023,4.404799938201904,278.9796142578125
2033109974585940608,294.8092968028625,31.120183886328057,0.5801707418453492,11.906715393066406,4807.7353515625,9.18239974975586,3.0026540756225586,0.07419999688863754,2.7244999408721924,1389.9752197265625
2033146602067034880,294.76704708473414,31.236573920158516,1.4914142797864551,11.930647850036621,6289.20703125,1.9936000108718872,1.409633755683899,-0.19629999995231628,4.001299858093262,655.0775756835938
2033108016080816896,294.73666057877324,31.070683686291485,0.8182794204206044,11.967063903808594,8951.5859375,2.1475000381469727,2.08424973487854,0.0471000000834465,4.1016998291015625,1247.4012451171875
2033124440035738880,294.7068269971327,31.27185644584464,0.5811910866871715,11.980696678161621,,,,,,
2033146709478836480,294.8157271138191,31.258659991098195,1.112021383465186,12.01433277130127,,,,,,
2033126501620041344,294.5108201593698,31.265089150675767,0.5324680031098948,12.144186973571777,,,,,,
2033115437784302208,294.54794941456896,31.095631043872917,0.7330905025457687,12.153109550476074,9547.2216796875,2.0283000469207764,2.1982102394104004,0.1518000066280365,4.192399978637695,1393.4820556640625
